host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,host_duration,first_review_dur,last_review_dur,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighbourhood_cleansed_Allston,neighbourhood_cleansed_Back Bay,neighbourhood_cleansed_Bay Village,neighbourhood_cleansed_Beacon Hill,neighbourhood_cleansed_Brighton,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Chinatown,neighbourhood_cleansed_Dorchester,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_East Boston,neighbourhood_cleansed_Fenway,neighbourhood_cleansed_Hyde Park,neighbourhood_cleansed_Jamaica Plain,neighbourhood_cleansed_Leather District,neighbourhood_cleansed_Longwood Medical Area,neighbourhood_cleansed_Mattapan,neighbourhood_cleansed_Mission Hill,neighbourhood_cleansed_North End,neighbourhood_cleansed_Roslindale,neighbourhood_cleansed_Roxbury,neighbourhood_cleansed_South Boston,neighbourhood_cleansed_South Boston Waterfront,neighbourhood_cleansed_South End,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Roxbury,property_type_Apartment,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Villa,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30,24,accessible,aid,air,allowed,bedroom,breakfast,building,buzzer,cable,carbon,card,cat,detector,dog,doorman,dryer,essentials,events,extinguisher,family,fireplace,free,friendly,gym,hair,hangers,heating,hot,in,internet,iron,kitchen,laptop,live,off,on,other,parking,pets,pool,premises,shampoo,smoke,smoking,street,tv,washer,wireless,amex,email,facebook,google,jumio,kba,linkedin,manual_offline,manual_online,phone,reviews,sent_id,weibo,price2
1.0,0.94,True,3,3,True,True,Roslindale,42.27964781834151,-71.13605872909109,True,1,2.5,1.0,1.0,40.0,68.38014527845036,1,0.0,2,1125,6,27,57,332,31,99.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,3,1.24,904,749.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,3.6888794541139363
1.0,1.0,False,1,1,True,True,Roslindale,42.29403534422037,-71.13223724631055,True,3,1.0,0.0,2.0,120.0,50.0,3,0.0,2,6,0,7,32,207,16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,True,False,False,1,5.93,101,79.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,4.787491742782046
1.0,0.79,False,2,2,True,False,Roslindale,42.280528126236185,-71.13084254103526,True,2,0.0,1.0,1.0,70.0,68.38014527845036,1,10.0,1,365,0,0,24,299,38,98.0,9.0,10.0,10.0,10.0,9.0,9.0,True,False,False,2,0.63,1815,1800.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,4.248495242049359
1.0,0.63,False,1,1,True,True,,42.27838291101699,-71.12878009724983,False,8,1.0,3.0,5.0,150.0,100.0,6,0.0,3,1125,0,0,0,0,21,88.0,9.0,9.0,9.0,10.0,9.0,10.0,False,False,False,1,1.58,678,396.0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,5.0106352940962555
0.9498908156711676,0.8417308927424536,False,1,1,True,False,Roslindale,42.27683095063724,-71.12955973831468,True,5,3.5,4.0,3.0,175.0,100.0,1,0.0,14,1125,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,0.07,556,410.0,410.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5.1647859739235145
1.0,0.92,True,2,2,True,True,Roslindale,42.290903928902345,-71.13023771355206,True,2,1.5,1.0,1.0,95.0,10.0,1,0.0,1,1125,0,0,0,1,40,96.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,2,1.13,1326,1057.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4.553876891600541
1.0,1.0,False,1,1,True,False,Roslindale,42.291519991700966,-71.13185776978565,True,2,1.0,1.0,1.0,90.0,68.38014527845036,1,0.0,1,1125,0,0,0,122,43,95.0,10.0,9.0,10.0,10.0,9.0,9.0,False,False,False,1,1.06,1335,1217.0,280.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4.499809670330265
1.0,1.0,True,1,1,True,True,Roslindale,42.289071070855776,-71.12823296377442,True,2,1.0,1.0,1.0,95.0,15.0,1,0.0,2,1125,8,16,37,107,33,99.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,4.02,310,244.0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4.553876891600541
0.6,1.0,False,1,1,True,True,Roslindale,42.29223824022419,-71.13449706289938,True,2,1.0,1.0,2.0,100.0,68.38014527845036,1,100.0,1,30,21,51,81,356,11,90.0,9.0,8.0,10.0,9.0,9.0,9.0,False,False,False,1,0.21,1112,1536.0,318.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,4.605170185988092
1.0,0.89,True,2,2,True,True,Roslindale,42.28208581195228,-71.1333486774579,True,2,1.0,1.0,1.0,67.0,40.0,1,5.0,1,1125,0,5,35,310,20,96.0,10.0,9.0,10.0,10.0,9.0,10.0,False,False,False,2,0.58,1088,1039.0,22.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4.204692619390966
0.95,1.0,False,1,1,True,True,Roslindale,42.284561507299415,-71.11972634316602,True,1,1.0,1.0,1.0,55.0,68.38014527845036,1,0.0,1,4,0,0,0,129,30,92.0,10.0,9.0,10.0,10.0,9.0,9.0,False,False,False,1,1.93,825,464.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4.007333185232471
1.0,1.0,False,1,1,True,True,Roslindale,42.276968619499286,-71.11775586431584,True,6,1.0,2.0,2.0,200.0,85.0,4,20.0,2,1125,21,48,78,353,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,True,False,False,1,0.38,434,156.0,98.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,5.298317366548036
0.9498908156711676,0.8417308927424536,False,1,1,True,True,Roslindale,42.28922069154087,-71.13071326524191,True,4,1.0,1.0,2.0,150.0,68.38014527845036,1,0.0,1,1125,0,0,3,17,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,True,False,False,1,1.970908448214916,557,439.475079533404,86.51643690349947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,5.0106352940962555
1.0,1.0,True,3,3,True,True,Roslindale,42.28228162657036,-71.11681747458199,True,1,1.0,1.0,1.0,49.0,68.38014527845036,1,10.0,5,1125,0,20,50,325,10,98.0,9.0,9.0,10.0,10.0,9.0,10.0,False,False,False,3,0.72,465,415.0,72.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,3.8918202981106265
1.0,0.71,False,1,1,True,False,Roslindale,42.276912922929995,-71.12823284429416,True,1,1.5,1.0,1.0,75.0,68.38014527845036,1,0.0,1,1125,27,57,87,362,17,96.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,0.59,1086,868.0,73.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4.31748811353631
1.0,0.95,False,2,2,True,True,Roslindale,42.28967076428995,-71.13728640869121,True,4,1.0,1.0,2.0,110.0,25.0,2,20.0,3,1125,7,16,25,300,55,87.0,9.0,9.0,10.0,10.0,9.0,9.0,False,False,False,1,2.36,2074,696.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,4.700480365792417
1.0,1.0,False,1,1,True,False,,42.289603216466745,-71.13336748771151,False,2,1.0,1.0,1.0,115.0,35.0,1,0.0,1,1125,19,46,76,351,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,1.970908448214916,1803,439.475079533404,86.51643690349947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,4.74493212836325
0.98,0.96,False,5,5,True,True,Roslindale,42.27917609759368,-71.13277179664853,True,16,1.0,3.0,5.0,125.0,50.0,1,25.0,1,1125,26,51,81,351,24,91.0,10.0,10.0,10.0,10.0,9.0,9.0,False,False,False,3,2.07,1200,345.0,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,4.8283137373023015
0.98,0.96,False,5,5,True,True,Roslindale,42.28214228250037,-71.12904915306451,True,16,2.5,3.0,7.0,200.0,50.0,1,25.0,1,1125,18,38,68,343,82,95.0,10.0,10.0,10.0,10.0,10.0,9.0,False,False,False,3,4.32,1200,568.0,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,5.298317366548036
1.0,1.0,True,2,2,True,True,Roslindale,42.281748516890026,-71.14031783726143,True,2,2.0,1.0,1.0,75.0,10.0,1,15.0,1,1125,26,56,86,361,20,97.0,10.0,10.0,10.0,10.0,10.0,10.0,False,True,True,2,0.87,1493,688.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,4.31748811353631
1.0,1.0,False,1,1,True,True,Roslindale,42.275637199479654,-71.12480041713683,True,1,1.0,1.0,1.0,78.0,25.0,1,0.0,3,1125,4,34,64,339,21,95.0,9.0,9.0,10.0,10.0,9.0,9.0,True,False,False,1,0.87,768,721.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,4.356708826689592
1.0,1.0,False,1,1,True,True,Roslindale,42.28759769917666,-71.13448153404433,True,4,1.0,1.0,2.0,50.0,10.0,1,0.0,2,15,0,0,0,0,10,96.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,5.77,371,50.0,14.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,3.912023005428146
1.0,0.71,True,1,1,True,True,Roslindale,42.28997231000651,-71.13614631892551,True,1,1.0,1.0,1.0,60.0,68.38014527845036,1,10.0,1,1125,20,50,80,355,143,98.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,1,4.39,1027,975.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,4.0943445622221
1.0,0.94,True,3,3,True,True,Roslindale,42.27896822197632,-71.13671455617596,True,1,1.5,1.0,1.0,45.0,68.38014527845036,1,0.0,2,1125,6,6,6,254,2,100.0,9.0,10.0,10.0,9.0,7.0,9.0,False,False,False,3,0.54,904,110.0,90.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,3.8066624897703196
0.77,0.89,False,2,2,True,False,Roslindale,42.28290545627205,-71.13267673899495,True,4,1.0,2.0,2.0,145.0,56.0,3,33.0,5,1125,4,8,38,306,26,92.0,10.0,10.0,10.0,10.0,9.0,9.0,False,False,False,2,0.74,1139,1045.0,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4.976733742420574
1.0,0.83,False,1,1,True,False,Roslindale,42.27636367614069,-71.13643292507432,True,2,2.0,1.0,1.0,45.0,68.38014527845036,1,10.0,2,1125,2,28,53,133,5,96.0,10.0,9.0,10.0,10.0,9.0,9.0,False,False,False,1,3.13,58,46.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3.8066624897703196
1.0,0.92,True,2,2,True,True,Roslindale,42.29110718003285,-71.13133846374734,True,2,1.5,1.0,1.0,85.0,10.0,1,0.0,1,1125,0,0,0,267,29,97.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,2,1.67,1326,519.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4.442651256490317
1.0,1.0,False,1,1,True,True,Roslindale,42.27571563204639,-71.13013942666514,True,1,1.0,1.0,1.0,75.0,50.0,1,25.0,3,1125,20,50,80,355,9,93.0,9.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,0.37,1149,737.0,66.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4.31748811353631
1.0,0.91,False,1,1,True,True,Roslindale,42.27493019121742,-71.13062800634724,True,2,2.0,1.0,1.0,50.0,68.38014527845036,1,10.0,2,1125,11,41,71,161,14,99.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,1,1.23,353,340.0,23.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,3.912023005428146
1.0,0.94,True,3,3,True,True,Roslindale,42.280278913054104,-71.13586963457317,True,1,2.5,1.0,1.0,45.0,68.38014527845036,1,0.0,2,1125,0,0,0,260,8,97.0,10.0,9.0,10.0,10.0,9.0,10.0,False,False,False,3,0.33,904,736.0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,3.8066624897703196
1.0,0.67,False,1,1,True,True,Roslindale,42.28556002712625,-71.1239986992945,True,2,1.0,1.0,1.0,60.0,68.38014527845036,2,50.0,2,5,0,0,0,248,117,92.0,10.0,10.0,10.0,10.0,9.0,9.0,False,False,False,1,3.22,1105,1089.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,4.0943445622221
0.9,0.94,True,1,1,True,True,Roslindale,42.287025610360985,-71.13353878797959,True,3,1.0,1.0,1.0,95.0,35.0,1,0.0,1,180,8,20,46,258,53,99.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,2.07,826,766.0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4.553876891600541
0.77,0.89,False,2,2,True,False,Roslindale,42.28606772927463,-71.13236250334809,False,2,1.0,0.0,1.0,89.0,45.0,2,39.0,3,1125,19,43,73,348,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,2,0.12,1139,762.0,92.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4.48863636973214
